latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,risk_level,risk_score
32.804,74.1175,312.3,1.1,1.0,2000-12-09,600,Terra,MODIS,69,6.2,296.6,7.6,D,0,Low,0.44517291575524104
30.0186,72.4024,306.4,1.0,1.0,2000-12-23,613,Terra,MODIS,50,6.2,294.8,4.7,D,0,Low,0.44498299702050764
21.0137,73.001,320.1,1.1,1.0,2000-11-14,610,Terra,MODIS,58,6.2,305.5,9.9,D,0,Low,0.44490311801612203
20.934,70.5252,322.0,1.0,1.0,2000-12-23,615,Terra,MODIS,62,6.2,307.0,8.3,D,0,Low,0.44489373704870216
20.9787,73.3041,316.8,1.0,1.0,2000-12-02,557,Terra,MODIS,57,6.2,303.7,7.5,D,0,Low,0.44461513884820925
29.3609,77.1829,308.4,1.0,1.0,2000-12-11,548,Terra,MODIS,60,6.2,295.3,5.6,D,0,Low,0.4445021186346981
25.8542,68.9419,324.2,1.4,1.2,2000-11-01,639,Terra,MODIS,63,6.2,306.6,18.7,D,2,Low,0.4443398662896146
30.3133,77.1089,304.2,1.0,1.0,2000-12-18,554,Terra,MODIS,56,6.2,292.7,3.5,D,0,Low,0.44431961192352815
29.2783,81.6455,315.2,1.1,1.0,2000-12-20,542,Terra,MODIS,32,6.2,298.2,13.1,D,0,Low,0.44423511741691746
21.9825,96.5006,313.3,1.5,1.2,2000-12-11,411,Terra,MODIS,69,6.2,297.3,17.5,D,0,Low,0.4441616991756875
31.6259,72.929,307.1,1.9,1.3,2000-12-03,637,Terra,MODIS,47,6.2,294.5,13.0,D,0,Low,0.4440547630560254
21.5493,93.7636,304.6,1.0,1.0,2000-12-14,442,Terra,MODIS,53,6.2,293.3,6.9,D,0,Low,0.4438715607566492
31.0949,78.1137,300.6,1.2,1.1,2000-12-25,600,Terra,MODIS,30,6.2,290.3,6.3,D,0,Low,0.44384321962317946
28.8317,77.2447,310.4,1.1,1.1,2000-12-09,601,Terra,MODIS,58,6.2,296.6,7.5,D,0,Low,0.4438047248690832
21.1832,79.0148,312.7,2.6,1.6,2000-12-26,508,Terra,MODIS,59,6.2,300.4,25.1,D,0,Low,0.44369674480777177
23.7199,69.4799,318.5,1.1,1.1,2000-11-19,627,Terra,MODIS,60,6.2,304.3,9.2,D,0,Low,0.4436458404406788
27.2305,89.6318,303.8,3.3,1.7,2000-12-25,423,Terra,MODIS,29,6.2,291.4,31.6,D,0,Low,0.44357296408780555
29.5618,70.1456,307.4,1.0,1.0,2000-12-30,619,Terra,MODIS,54,6.2,296.0,3.2,D,0,Low,0.4433813675943782
32.8922,72.6578,306.9,2.2,1.4,2000-12-26,643,Terra,MODIS,57,6.2,294.0,15.0,D,0,Low,0.4431498863058339
21.1401,73.3102,317.5,1.0,1.0,2000-12-18,557,Terra,MODIS,45,6.2,304.1,7.6,D,0,Low,0.44294148780383313
32.1946,71.4931,313.4,1.7,1.3,2000-11-16,555,Terra,MODIS,45,6.2,298.0,12.2,D,0,Low,0.44284899520247484
18.1985,74.1576,322.0,1.0,1.0,2000-12-18,558,Terra,MODIS,70,6.2,307.5,8.3,D,0,Low,0.4428152962922729
27.7956,80.1214,305.3,1.1,1.0,2000-12-22,530,Terra,MODIS,50,6.2,293.8,4.2,D,0,Low,0.44261590456778466
25.1053,83.8486,311.5,1.0,1.0,2000-12-08,518,Terra,MODIS,64,6.2,297.5,6.6,D,0,Low,0.4425762017762912
21.1928,81.4199,318.7,1.0,1.0,2000-11-29,526,Terra,MODIS,69,6.2,303.3,9.0,D,0,Low,0.44254542575799427
18.4594,76.3753,317.5,1.0,1.0,2000-12-20,545,Terra,MODIS,50,6.2,304.6,6.5,D,0,Low,0.4424876050441946
29.3228,77.5743,311.1,1.1,1.1,2000-12-09,600,Terra,MODIS,64,6.2,296.8,7.9,D,0,Low,0.4424503291543029
29.9679,72.9456,308.9,1.0,1.0,2000-12-07,613,Terra,MODIS,46,6.2,296.2,4.7,D,0,Low,0.44244563230186335
31.3868,72.2485,309.3,1.0,1.0,2000-11-28,619,Terra,MODIS,43,6.2,296.0,4.7,D,0,Low,0.44244387848377237
22.2093,84.8665,311.8,1.0,1.0,2000-11-06,520,Terra,MODIS,25,6.2,298.6,3.1,D,0,Low,0.4423937649106243
18.3886,73.2468,315.1,1.0,1.0,2000-11-16,558,Terra,MODIS,30,6.2,303.9,4.6,D,0,Low,0.44237311633624177
25.8555,68.9334,318.8,1.8,1.3,2000-11-08,645,Terra,MODIS,27,6.2,303.8,14.2,D,2,Low,0.44236566567471297
24.8683,82.9071,311.0,1.3,1.1,2000-12-17,513,Terra,MODIS,61,6.2,297.5,8.1,D,0,Low,0.44227569664066535
21.1413,72.9902,320.7,1.5,1.2,2000-11-02,545,Terra,MODIS,40,6.2,305.9,16.0,D,0,Low,0.4422075401116943
21.0538,70.8968,324.6,1.4,1.2,2000-12-05,627,Terra,MODIS,68,6.2,308.4,20.0,D,0,Low,0.4422052237964613
26.6432,79.4732,306.1,1.6,1.3,2000-12-25,601,Terra,MODIS,34,6.2,294.8,7.6,D,0,Low,0.4421727649324843
18.7531,75.0345,315.8,2.2,1.4,2000-12-15,527,Terra,MODIS,55,6.2,303.8,18.4,D,0,Low,0.44214288447614586
19.3674,77.1479,315.6,1.6,1.2,2000-12-25,603,Terra,MODIS,45,6.2,303.1,12.0,D,0,Low,0.4420844790176464
30.3852,77.2459,303.9,1.0,1.0,2000-12-27,548,Terra,MODIS,57,6.2,292.6,3.7,D,0,Low,0.4420818635509959
26.6405,79.486,308.3,1.0,1.0,2000-12-20,543,Terra,MODIS,52,6.2,296.0,4.6,D,0,Low,0.4420189469620462
29.8972,77.0241,307.2,1.5,1.2,2000-12-07,612,Terra,MODIS,60,6.2,294.6,9.5,D,0,Low,0.4419104304658658
23.1317,78.5705,313.3,1.0,1.0,2000-11-27,538,Terra,MODIS,54,6.2,300.2,5.5,D,0,Low,0.44187125596825816
32.9047,72.6617,306.6,2.2,1.4,2000-12-26,643,Terra,MODIS,52,6.2,293.9,14.2,D,0,Low,0.44186723121514915
30.1198,76.8877,303.2,1.0,1.0,2000-12-11,548,Terra,MODIS,51,6.2,292.4,4.3,D,0,Low,0.4418048025097478
31.5849,77.8396,311.1,1.6,1.2,2000-12-22,529,Terra,MODIS,58,6.2,295.9,18.9,D,0,Low,0.4417892243795994
21.2614,73.418,312.9,1.8,1.3,2000-12-29,538,Terra,MODIS,25,6.2,301.6,13.5,D,0,Low,0.4417682105716667
29.5632,81.8671,313.0,1.0,1.0,2000-12-22,530,Terra,MODIS,52,6.2,297.0,11.9,D,0,Low,0.44165471596985195
27.3769,82.1459,305.4,1.1,1.0,2000-12-29,536,Terra,MODIS,55,6.2,293.7,5.1,D,0,Low,0.4416481820275765
30.8816,74.2201,306.0,1.3,1.1,2000-12-14,619,Terra,MODIS,57,6.2,294.1,6.1,D,0,Low,0.44162583189961063
31.6614,75.2897,305.6,1.0,1.0,2000-11-30,606,Terra,MODIS,56,6.2,293.4,4.9,D,0,Low,0.4416240429604824
28.386,80.9225,304.4,1.1,1.0,2000-12-20,542,Terra,MODIS,41,6.2,293.0,4.7,D,0,Low,0.44156005755803246
20.9862,73.2411,316.3,1.0,1.0,2000-12-09,603,Terra,MODIS,39,6.2,303.6,6.1,D,0,Low,0.4415138604104413
32.4705,73.7965,305.1,1.0,1.0,2000-12-07,612,Terra,MODIS,47,6.2,293.1,4.2,D,0,Low,0.4414277140365673
28.2957,80.909,303.2,1.1,1.0,2000-12-20,542,Terra,MODIS,54,6.2,292.4,3.9,D,0,Low,0.44139336016110436
25.9088,69.2843,331.5,1.1,1.0,2000-11-05,615,Terra,MODIS,76,6.2,310.6,22.0,D,0,Low,0.44134249197116093
21.7772,93.5663,303.5,1.4,1.2,2000-12-25,424,Terra,MODIS,23,6.2,292.8,8.1,D,0,Low,0.44097547818985544
29.0313,77.3162,307.7,1.3,1.1,2000-11-30,607,Terra,MODIS,52,6.2,295.2,7.8,D,0,Low,0.44095119374669256
30.4336,74.4512,305.9,2.1,1.4,2000-12-13,536,Terra,MODIS,46,6.2,294.2,11.2,D,0,Low,0.44090987552772315
25.6799,91.545,303.9,1.2,1.1,2000-12-14,441,Terra,MODIS,57,6.2,291.9,6.5,D,0,Low,0.4408634527310451
18.0731,73.4644,317.6,1.3,1.1,2000-12-20,545,Terra,MODIS,60,6.2,305.4,9.0,D,0,Low,0.44078888893158374
26.6965,90.862,307.0,1.6,1.2,2000-12-07,435,Terra,MODIS,62,6.2,293.3,11.6,D,0,Low,0.4407580781380423
16.4588,80.4943,311.9,1.4,1.2,2000-12-17,515,Terra,MODIS,46,6.2,301.7,7.5,D,0,Low,0.44063552935931155
17.5184,78.2307,318.0,1.1,1.0,2000-12-20,545,Terra,MODIS,57,6.2,305.0,7.6,D,0,Low,0.4404238422714906
31.8477,72.8633,306.3,1.2,1.1,2000-12-05,624,Terra,MODIS,28,6.2,294.2,5.6,D,0,Low,0.4403888277639256
17.1857,81.3898,316.2,1.1,1.0,2000-12-08,521,Terra,MODIS,64,6.2,303.6,5.9,D,0,Low,0.4403722784856296
25.3853,91.3576,309.7,1.1,1.0,2000-12-03,500,Terra,MODIS,69,6.2,295.2,8.5,D,0,Low,0.44024797112021424
30.4705,79.4062,304.5,1.0,1.0,2000-12-20,542,Terra,MODIS,48,6.2,292.6,6.2,D,0,Low,0.44013294911166295
28.052,77.3221,309.7,1.0,1.0,2000-12-11,549,Terra,MODIS,54,6.2,296.7,5.2,D,0,Low,0.44009288380718037
19.4503,76.3173,318.7,1.0,1.0,2000-12-27,551,Terra,MODIS,65,6.2,305.0,8.4,D,0,Low,0.44005512219690757
21.1577,72.9318,318.6,1.1,1.0,2000-11-16,557,Terra,MODIS,28,6.2,304.9,8.4,D,0,Low,0.44003907048282387
30.6641,73.8295,307.6,1.8,1.3,2000-11-18,543,Terra,MODIS,44,6.2,295.2,8.5,D,0,Low,0.4398525160318668
27.7969,94.112,305.4,1.0,1.0,2000-11-28,441,Terra,MODIS,61,6.2,291.5,6.6,D,0,Low,0.43980573833078146
29.3975,77.6335,305.9,1.0,1.0,2000-12-02,554,Terra,MODIS,49,6.2,294.1,4.9,D,0,Low,0.43977948737436723
19.3934,77.1281,312.4,2.0,1.4,2000-12-24,520,Terra,MODIS,44,6.2,301.5,12.3,D,0,Low,0.43948165644729725
31.6792,71.1786,303.3,1.5,1.2,2000-12-19,637,Terra,MODIS,42,6.2,293.0,5.9,D,0,Low,0.4393219588591164
29.7037,77.591,305.5,1.1,1.0,2000-12-04,542,Terra,MODIS,54,6.2,293.8,5.6,D,0,Low,0.4392642829013433
30.4607,73.2316,307.0,1.1,1.1,2000-12-14,619,Terra,MODIS,49,6.2,295.1,5.2,D,0,Low,0.43922541441307966
18.5103,74.3388,314.7,1.2,1.1,2000-12-20,545,Terra,MODIS,24,6.2,303.6,7.7,D,0,Low,0.43916365142103897
18.3958,80.4717,316.4,2.8,1.6,2000-11-07,604,Terra,MODIS,0,6.2,303.4,37.3,D,0,Low,0.43914865727387553
30.9477,74.2497,306.0,1.0,1.0,2000-12-09,600,Terra,MODIS,53,6.2,294.2,4.7,D,0,Low,0.43913325479227844
22.208,84.8763,310.2,1.0,1.0,2000-12-08,519,Terra,MODIS,59,6.2,297.9,4.7,D,0,Low,0.439103313855443
21.3163,73.5981,317.0,1.3,1.2,2000-12-23,615,Terra,MODIS,45,6.2,303.9,12.5,D,0,Low,0.4390318306098838
31.7255,77.2703,305.5,1.1,1.0,2000-12-25,600,Terra,MODIS,36,6.2,293.1,7.8,D,0,Low,0.43892392798944574
29.6748,77.151,302.5,1.1,1.1,2000-12-20,542,Terra,MODIS,44,6.2,292.3,4.1,D,0,Low,0.4387748236459411
34.0231,73.4668,303.8,1.1,1.0,2000-12-30,618,Terra,MODIS,30,6.2,292.0,5.8,D,0,Low,0.4387447144585882
26.7731,90.8115,307.0,1.3,1.1,2000-11-28,441,Terra,MODIS,60,6.2,293.4,8.2,D,0,Low,0.43855905032446196
23.8847,93.1713,305.0,1.4,1.2,2000-11-17,501,Terra,MODIS,53,6.2,293.0,8.5,D,0,Low,0.43855256577213564
21.505,74.1692,319.3,1.1,1.0,2000-12-11,550,Terra,MODIS,52,6.2,305.0,9.7,D,0,Low,0.4385103968903046
27.1108,83.7003,304.7,1.9,1.3,2000-12-11,549,Terra,MODIS,48,6.2,293.3,9.4,D,0,Low,0.4384525477986176
16.5201,73.8014,315.5,2.0,1.4,2000-12-06,533,Terra,MODIS,52,6.2,304.9,19.8,D,0,Low,0.4383053514718677
20.6093,80.7283,316.0,1.3,1.1,2000-12-20,544,Terra,MODIS,66,6.2,302.4,12.2,D,0,Low,0.43826540220838944
19.9961,77.9617,318.9,1.0,1.0,2000-12-29,539,Terra,MODIS,65,6.2,304.7,8.4,D,0,Low,0.43824038661645537
19.2982,96.2689,318.9,1.1,1.1,2000-12-23,437,Terra,MODIS,76,6.2,301.7,11.7,D,0,Low,0.43820379482219635
18.6581,73.822,318.8,1.1,1.0,2000-11-25,552,Terra,MODIS,39,6.2,305.9,6.1,D,0,Low,0.4381950549639505
18.591,76.3251,319.2,1.0,1.0,2000-12-27,551,Terra,MODIS,63,6.2,305.7,9.2,D,0,Low,0.4379661926342122
15.6826,75.2355,315.1,1.0,1.0,2000-12-11,552,Terra,MODIS,49,6.2,304.8,4.9,D,0,Low,0.43796086564568065
18.6553,73.8216,317.1,1.1,1.0,2000-11-23,604,Terra,MODIS,26,6.2,305.0,4.9,D,0,Low,0.4379437972137087
32.8132,74.1191,310.5,1.1,1.0,2000-12-09,600,Terra,MODIS,65,6.2,296.0,5.9,D,0,Low,0.43790591551280966
25.1838,84.0223,310.8,1.1,1.1,2000-12-01,513,Terra,MODIS,62,6.2,297.3,7.6,D,0,Low,0.4378596552153321
27.8515,76.3523,313.3,1.0,1.0,2000-12-18,555,Terra,MODIS,63,6.2,299.0,7.2,D,0,Low,0.4378538692084401
24.7744,94.0933,301.6,2.0,1.4,2000-12-26,506,Terra,MODIS,48,6.2,290.7,9.7,D,0,Low,0.4377876912053077
31.2935,75.843,308.0,3.0,1.7,2000-11-01,637,Terra,MODIS,48,6.2,294.9,19.9,D,0,Low,0.4377190458211179
15.1292,74.1195,316.0,1.2,1.1,2000-12-25,605,Terra,MODIS,66,6.2,305.7,9.3,D,0,Low,0.4376548841098747
28.1822,85.1807,306.6,1.0,1.0,2000-12-24,518,Terra,MODIS,21,6.2,293.7,7.4,D,0,Low,0.4376302970883123
30.7516,72.2967,307.1,1.5,1.2,2000-12-02,554,Terra,MODIS,45,6.2,295.3,6.0,D,0,Low,0.43742050057684134
26.6389,95.1045,301.7,1.1,1.1,2000-12-21,447,Terra,MODIS,45,6.2,289.9,4.5,D,0,Low,0.4373282579764683
20.4924,84.8897,319.1,1.5,1.2,2000-11-04,533,Terra,MODIS,55,6.2,303.4,22.8,D,0,Low,0.4372968627707655
23.2592,77.0958,317.3,1.3,1.1,2000-12-25,602,Terra,MODIS,31,6.2,302.8,9.9,D,0,Low,0.4371862131306959
29.4328,77.085,306.6,1.1,1.0,2000-12-09,600,Terra,MODIS,46,6.2,294.7,5.4,D,0,Low,0.4370487021769131
19.2514,77.4529,321.8,1.0,1.0,2000-11-02,546,Terra,MODIS,63,6.2,306.7,9.1,D,0,Low,0.4369922020962223
30.4094,77.3119,305.5,1.3,1.1,2000-12-29,536,Terra,MODIS,61,6.2,293.7,6.8,D,0,Low,0.43688251831586516
19.0711,77.173,322.5,1.0,1.0,2000-12-20,545,Terra,MODIS,69,6.2,307.2,10.4,D,0,Low,0.4368533678588944
28.3396,84.8402,309.7,1.6,1.3,2000-12-19,459,Terra,MODIS,36,6.2,295.4,17.9,D,0,Low,0.43661222678265965
20.0687,72.9168,315.9,2.7,1.6,2000-11-26,634,Terra,MODIS,52,6.2,304.0,24.0,D,0,Low,0.43660420350700024
31.7463,70.8841,318.6,1.2,1.1,2000-11-14,607,Terra,MODIS,66,6.2,301.4,13.6,D,0,Low,0.43657814749415985
28.2063,80.4782,305.9,1.6,1.2,2000-12-24,518,Terra,MODIS,54,6.2,294.2,9.4,D,0,Low,0.4365731228193331
24.8501,73.4856,315.3,1.3,1.1,2000-11-25,550,Terra,MODIS,43,6.2,301.8,8.0,D,0,Low,0.43646868054925825
26.4091,68.8677,313.0,1.1,1.1,2000-12-23,614,Terra,MODIS,28,6.2,300.8,6.5,D,0,Low,0.43631572764660753
29.6632,77.5905,302.6,1.6,1.2,2000-12-06,530,Terra,MODIS,39,6.2,292.4,7.1,D,0,Low,0.4362904081423963
20.4872,84.8949,311.4,2.5,1.5,2000-11-02,545,Terra,MODIS,36,6.2,299.3,24.1,D,0,Low,0.4362321848183536
18.0482,76.2572,317.5,1.0,1.0,2000-12-04,545,Terra,MODIS,38,6.2,305.1,5.4,D,0,Low,0.43621928395672294
30.779,74.0565,308.7,1.4,1.2,2000-12-11,548,Terra,MODIS,61,6.2,295.9,8.5,D,0,Low,0.436114078221515
30.6591,73.8348,307.8,1.8,1.3,2000-11-18,543,Terra,MODIS,48,6.2,295.5,8.7,D,0,Low,0.43610007834744524
31.5077,73.6592,302.2,1.1,1.0,2000-12-25,600,Terra,MODIS,49,6.2,292.2,4.0,D,0,Low,0.4360879191826206
22.9347,79.1931,315.8,1.2,1.1,2000-12-11,550,Terra,MODIS,63,6.2,301.8,9.3,D,0,Low,0.4360616742975752
27.3565,83.4276,311.2,1.0,1.0,2000-11-20,531,Terra,MODIS,60,6.2,296.9,5.4,D,0,Low,0.4359023137642996
19.2966,96.2794,317.0,1.1,1.1,2000-12-23,437,Terra,MODIS,67,6.2,300.8,9.2,D,0,Low,0.435854411394579
19.4351,74.5833,324.8,1.3,1.1,2000-11-14,610,Terra,MODIS,73,6.2,308.8,16.9,D,0,Low,0.43583153668062946
28.7873,79.8163,306.0,1.0,1.0,2000-12-13,536,Terra,MODIS,59,6.2,294.2,4.7,D,0,Low,0.4358233554198316
29.679,78.4236,309.7,1.0,1.0,2000-11-25,549,Terra,MODIS,65,6.2,296.1,6.6,D,0,Low,0.4358146734071874
19.4296,97.1558,319.8,1.0,1.0,2000-12-09,424,Terra,MODIS,77,6.2,302.1,11.8,D,0,Low,0.43580054537610824
23.677,86.0862,311.7,1.1,1.0,2000-12-24,519,Terra,MODIS,66,6.2,298.1,6.7,D,2,Low,0.43577232747963407
29.1063,77.725,305.9,1.1,1.0,2000-12-04,542,Terra,MODIS,46,6.2,294.4,5.1,D,0,Low,0.43574753583650466
30.3482,77.0394,308.4,1.2,1.1,2000-12-04,542,Terra,MODIS,63,6.2,295.4,6.3,D,0,Low,0.43564769745596266
30.2609,77.3954,303.8,1.0,1.0,2000-12-18,554,Terra,MODIS,55,6.2,292.9,4.1,D,0,Low,0.4355361322514949
31.9779,77.0174,303.6,1.0,1.0,2000-12-25,600,Terra,MODIS,44,6.2,292.2,6.8,D,0,Low,0.4355320255637656
18.8377,78.4386,319.5,1.5,1.2,2000-11-16,558,Terra,MODIS,66,6.2,305.5,16.2,D,0,Low,0.4355250556231839
30.1158,74.219,320.5,1.6,1.2,2000-11-03,626,Terra,MODIS,70,6.2,302.5,19.4,D,0,Low,0.4353600876748477
29.4687,94.734,304.7,1.1,1.0,2000-11-21,435,Terra,MODIS,0,6.2,290.6,8.3,D,0,Low,0.43533529315931746
27.85,76.3623,312.5,1.0,1.0,2000-12-18,555,Terra,MODIS,61,6.2,298.7,6.6,D,0,Low,0.43528629637967103
30.7806,74.0418,308.8,1.4,1.2,2000-12-11,548,Terra,MODIS,62,6.2,296.0,8.6,D,0,Low,0.4352477851780049
30.9376,73.4036,308.7,1.4,1.2,2000-12-05,625,Terra,MODIS,51,6.2,296.0,8.6,D,0,Low,0.4352471300888933
29.5856,74.2445,311.9,1.0,1.0,2000-11-23,601,Terra,MODIS,56,6.2,298.1,5.1,D,0,Low,0.43521962850133417
28.5202,78.2857,304.5,1.0,1.0,2000-12-20,542,Terra,MODIS,36,6.2,293.8,3.4,D,0,Low,0.4352033195379178
18.7496,79.3526,314.3,1.4,1.2,2000-12-08,520,Terra,MODIS,60,6.2,302.6,9.9,D,0,Low,0.43515840579589954
31.1967,73.9588,304.8,1.8,1.3,2000-12-20,542,Terra,MODIS,57,6.2,293.7,10.3,D,0,Low,0.43515723919201993
30.7458,78.5309,301.7,1.2,1.1,2000-12-09,600,Terra,MODIS,32,6.2,291.4,7.5,D,0,Low,0.43500593312558156
30.3508,74.1744,311.1,1.0,1.0,2000-12-09,600,Terra,MODIS,64,6.2,297.4,5.9,D,0,Low,0.43498535745082456
32.0378,72.4138,306.9,1.5,1.2,2000-12-02,554,Terra,MODIS,51,6.2,294.8,9.0,D,0,Low,0.4349726132434606
31.2224,73.3516,304.2,1.0,1.0,2000-12-23,612,Terra,MODIS,48,6.2,293.5,4.0,D,0,Low,0.4349515266658166
17.9769,95.0649,311.5,1.3,1.1,2000-12-18,419,Terra,MODIS,59,6.2,298.6,8.8,D,0,Low,0.4349420384251385
22.0584,88.1168,310.4,1.4,1.2,2000-11-06,520,Terra,MODIS,0,6.2,297.7,6.6,D,2,Low,0.43486361438204185
18.6209,76.3104,317.8,1.0,1.0,2000-12-27,551,Terra,MODIS,59,6.2,305.1,7.5,D,0,Low,0.434840330376322
24.9656,94.0007,300.1,1.2,1.1,2000-12-12,454,Terra,MODIS,14,6.2,290.0,3.9,D,0,Low,0.43482114160038676
25.1313,83.7947,308.9,1.0,1.0,2000-11-29,525,Terra,MODIS,52,6.2,296.5,4.3,D,0,Low,0.43479964748439354
18.9147,79.3922,312.0,2.3,1.5,2000-12-09,603,Terra,MODIS,36,6.2,301.3,13.9,D,0,Low,0.4347762458440882
26.7213,93.3705,304.5,2.0,1.4,2000-12-01,512,Terra,MODIS,0,6.2,291.8,13.1,D,0,Low,0.4347325609138579
32.3306,75.3366,303.2,1.4,1.2,2000-12-30,618,Terra,MODIS,54,6.2,292.2,6.2,D,0,Low,0.4345693582744693
30.461,70.7785,314.1,1.1,1.0,2000-12-21,625,Terra,MODIS,70,6.2,299.6,8.9,D,0,Low,0.4344685042180559
21.1999,81.4091,315.6,3.0,1.6,2000-11-10,456,Terra,MODIS,63,6.2,302.0,29.6,D,0,Low,0.43430817667538857
26.1316,68.59,311.4,1.1,1.1,2000-12-23,614,Terra,MODIS,38,6.2,300.2,6.0,D,0,Low,0.4342308080219219
24.9627,94.0067,300.6,1.2,1.1,2000-12-12,454,Terra,MODIS,26,6.2,290.3,3.9,D,0,Low,0.4342284249584147
25.5291,81.6187,309.1,3.9,1.8,2000-12-07,613,Terra,MODIS,47,6.2,296.8,39.5,D,0,Low,0.4340524363823487
30.4715,73.3191,306.0,1.6,1.2,2000-12-11,548,Terra,MODIS,46,6.2,294.8,8.1,D,0,Low,0.43402607972911933
23.6848,86.0893,310.8,1.3,1.1,2000-12-15,525,Terra,MODIS,55,6.2,297.7,7.8,D,2,Low,0.4339849124063686
26.0569,83.7356,306.3,1.0,1.0,2000-12-24,518,Terra,MODIS,52,6.2,294.8,3.8,D,0,Low,0.43396632710150895
30.7787,74.0502,305.7,1.5,1.2,2000-12-21,625,Terra,MODIS,58,6.2,294.4,7.6,D,0,Low,0.43387582667576696
30.223,74.3686,309.1,1.1,1.0,2000-12-07,612,Terra,MODIS,53,6.2,296.4,5.1,D,0,Low,0.4337613203967848
23.3981,87.5058,308.5,2.5,1.5,2000-12-13,537,Terra,MODIS,60,6.2,296.3,19.9,D,0,Low,0.4337562417893065
18.3558,80.4476,317.5,2.8,1.6,2000-11-23,604,Terra,MODIS,20,6.2,304.3,37.5,D,0,Low,0.433519442539098
15.1522,77.8435,315.9,1.0,1.0,2000-12-13,540,Terra,MODIS,43,6.2,305.2,5.0,D,0,Low,0.4334363553686756
21.3395,75.8058,323.5,1.0,1.0,2000-11-09,551,Terra,MODIS,62,6.2,307.3,8.1,D,0,Low,0.4334301776046978
21.325,72.9639,318.1,1.1,1.0,2000-12-16,609,Terra,MODIS,45,6.2,304.9,8.4,D,0,Low,0.43340567335010777
30.1307,77.0051,302.8,1.0,1.0,2000-12-11,548,Terra,MODIS,50,6.2,292.6,4.0,D,0,Low,0.4331909408938735
30.1919,74.2509,313.1,1.6,1.2,2000-12-05,625,Terra,MODIS,65,6.2,298.6,13.4,D,0,Low,0.433185521536704
30.4477,73.3324,312.4,1.2,1.1,2000-11-16,555,Terra,MODIS,56,6.2,298.3,9.1,D,0,Low,0.4331611515456344
19.4284,74.928,316.3,1.8,1.3,2000-12-06,532,Terra,MODIS,50,6.2,304.3,14.9,D,0,Low,0.43313430522116536
30.1701,70.9017,306.0,1.0,1.0,2000-12-23,613,Terra,MODIS,50,6.2,295.4,4.6,D,0,Low,0.43311373853601876
32.1972,74.4774,306.2,1.1,1.0,2000-12-07,612,Terra,MODIS,57,6.2,294.1,4.7,D,0,Low,0.4331056209589635
30.8872,73.3938,305.1,1.1,1.1,2000-12-14,619,Terra,MODIS,43,6.2,294.2,4.6,D,0,Low,0.43307548952001246
30.6895,72.469,306.7,1.4,1.2,2000-12-02,554,Terra,MODIS,48,6.2,295.3,6.9,D,0,Low,0.43302413188880406
30.1716,70.8912,305.6,1.0,1.0,2000-12-23,613,Terra,MODIS,48,6.2,295.2,4.4,D,0,Low,0.43284142024189065
28.2169,80.6212,303.9,1.1,1.0,2000-12-22,530,Terra,MODIS,52,6.2,293.3,4.0,D,0,Low,0.43275303014570393
31.1927,72.6862,303.4,1.9,1.3,2000-12-19,637,Terra,MODIS,45,6.2,293.3,9.6,D,0,Low,0.4327103658736116
25.1439,69.347,314.7,1.0,1.0,2000-11-28,621,Terra,MODIS,36,6.2,302.3,5.5,D,0,Low,0.43270393596157924
26.0453,94.477,306.4,1.3,1.1,2000-11-10,454,Terra,MODIS,60,6.2,293.0,8.6,D,0,Low,0.43268799031935623
28.9491,79.5008,305.9,1.1,1.0,2000-12-13,536,Terra,MODIS,61,6.2,294.3,5.2,D,0,Low,0.43268719944624484
28.216,80.4708,307.0,1.0,1.0,2000-12-13,536,Terra,MODIS,46,6.2,295.0,5.3,D,0,Low,0.4326718976963165
30.789,74.2188,308.8,1.3,1.1,2000-12-14,619,Terra,MODIS,56,6.2,296.1,7.5,D,0,Low,0.4326658785644779
27.3634,79.6499,306.9,2.2,1.4,2000-12-01,512,Terra,MODIS,48,6.2,295.4,13.7,D,0,Low,0.43261458787603596
23.6834,86.0929,316.6,1.0,1.0,2000-11-24,507,Terra,MODIS,51,6.2,300.9,8.2,D,2,Low,0.43255447576528283
29.4379,79.5074,305.5,1.0,1.0,2000-11-25,549,Terra,MODIS,60,6.2,293.9,7.5,D,0,Low,0.4325260400097468
26.7257,90.8558,309.4,1.7,1.3,2000-12-08,518,Terra,MODIS,68,6.2,295.0,15.3,D,0,Low,0.4324549333905535
29.0359,79.4319,304.8,1.1,1.0,2000-12-27,548,Terra,MODIS,60,6.2,293.7,5.0,D,0,Low,0.4324236597126505
21.6305,74.5581,314.3,1.5,1.2,2000-12-29,538,Terra,MODIS,32,6.2,302.5,8.9,D,0,Low,0.43241901668387384
18.4455,80.4615,316.7,2.8,1.6,2000-11-07,604,Terra,MODIS,0,6.2,303.9,36.3,D,0,Low,0.43224572978523584
16.8489,97.7139,317.3,1.7,1.3,2000-12-29,401,Terra,MODIS,68,6.2,301.8,19.1,D,0,Low,0.4322328938443627
19.0866,77.4205,314.9,1.1,1.0,2000-12-27,551,Terra,MODIS,50,6.2,303.3,6.4,D,0,Low,0.4321797347713538
32.6096,71.3212,307.2,1.0,1.0,2000-12-14,618,Terra,MODIS,51,6.2,295.1,3.8,D,0,Low,0.4320598127837896
